[20:28:42	]Hayden has connected.
[23:46:13	]C24:i4.DEFENDER-7 has taken 10 damage from Penguin.
[23:46:13	]C17:RCT.YELLO-83 has taken 10 damage from Penguin.
[23:46:14	]C24:i4.DEFENDER-7 has taken 10 damage from Penguin.
[23:46:14	]C24:i4.DEFENDER-7 was knocked unconscious and is bleeding out.
[23:46:14	]gaklalalkalalaung has taken 10 damage from Penguin.
[23:46:14	]C17:RCT.YELLO-83 has taken 10 damage from Penguin.
[23:46:14	]C17:RCT.YELLO-83 has taken 10 damage from Penguin.
[23:46:14	]gaklalalkalalaung has taken 10 damage from Penguin.
[23:46:14	]Kraas'Etan is fully healed.
[23:46:14	]C17:RCT.YELLO-81 is fully healed.
[23:46:15	]C17:RCT.YELLO-83 has taken 10 damage from Penguin.
[23:46:15	]S10/OWH.BLADE-65 ran 'combine' on item '20rnd DMR-magazine' (#1654725)
[23:46:15	]gaklalalkalalaung has taken 10 damage from Penguin.
[23:46:16	]C17:RCT.YELLO-83 has taken 10 damage from Penguin.
[23:46:16	]gaklalalkalalaung has taken 10 damage from Penguin.
[23:46:16	]gaklalalkalalaung has taken 10 damage from Penguin.
[23:46:16	]gaklalalkalalaung was knocked unconscious and is bleeding out.
[23:46:16	]C17:RCT.YELLO-83 was knocked unconscious and is bleeding out.
[23:46:17	]S10/OWH.BLADE-65 ran 'combine' on item '20rnd DMR-magazine' (#1654742)
[23:46:17	]C17:RCT.YELLO-83 used command '/CharGetUp'.
[23:46:18	]S10/OWH.BLADE-65 ran 'combine' on item '20rnd DMR-magazine' (#1654728)
[23:46:18	]C17:RCT.YELLO-83 used command '/CharGetUp'.
[23:46:18	]Pavel Artyomov has gained a '8rnd 870-magazine' #1653129.
[23:46:18	]Pavel Artyomov has lost a '8rnd 870-magazine' #1652691.
[23:46:18	]Taliazure (STEAM_0:1:67985352) has disconnected.
[23:46:19	]S10/OWH.BLADE-65 ran 'combine' on item '20rnd DMR-magazine' (#1654676)
[23:46:20	]S10/OWH.BLADE-65 ran 'combine' on item '20rnd DMR-magazine' (#1654671)
[23:46:20	]C17:RCT.YELLO-81 ran 'EquipUn' on item 'OSITR' (#1655363)
[23:46:21	]C17:RCT.YELLO-81 ran 'Equip' on item 'M1014' (#1655366)
[23:46:21	]C17:RCT.YELLO-81 has lost a '6rnd M1014 Rounds' #1655367.
[23:46:22	][Y] gaklalalkalalaung: We need help!
[23:46:22	]S10/OWH.BLADE-65 has gained a '20rnd DMR-magazine' #1654726.
[23:46:22	]S10/OWH.BLADE-65 has lost a '20rnd DMR-magazine' #1654742.
[23:46:22	]C17:RCT.YELLO-81 used command '/ToggleRaise'.
[23:46:24	]C17:RCT.YELLO-83 used command '/CharGetUp'.
[23:46:24	]Pavel Artyomov has taken 10 damage from Penguin.
[23:46:24	]Pavel Artyomov has taken 10 damage from Penguin.
[23:46:24	]Xov'Ariss'Kahull ran SAM command 'respawn' with arguments: '*'
[23:46:24	]C24:i4.DEFENDER-7 has taken 10 damage from Penguin.
[23:46:24	]C24:i4.DEFENDER-7 has taken 12 damage from Penguin.
[23:46:24	]C24:i4.DEFENDER-7 has taken 19 damage from Penguin.
[23:46:24	]C24:i4.DEFENDER-7 has taken 10 damage from Penguin.
[23:46:24	]C17:RCT.YELLO-83 has taken 10 damage from Penguin.
[23:46:24	]S10/OWH.BLADE-65 used command '/ToggleRaise'.
[23:46:24	]C17:RCT.YELLO-81 ran 'combine' on item '6rnd M1014 Rounds' (#1655368)
[23:46:24	]gaklalalkalalaung has taken 10 damage from Penguin.
[23:46:25	]Pavel Artyomov has taken 10 damage from Penguin.
[23:46:25	]Xov'Ariss'Kahull entered observer.
[23:46:25	]C17:RCT.YELLO-83 has taken 10 damage from Penguin.
[23:46:25	][Y] gaklalalkalalaung: We need help!
[23:46:25	]C17:RCT.YELLO-83 has taken 10 damage from Penguin.
[23:46:25	]Pavel Artyomov has taken 10 damage from Penguin.
[23:46:26	]C24:i4.DEFENDER-7 has taken 10 damage from Penguin.
[23:46:26	]C24:i4.DEFENDER-7 has taken 10 damage from Penguin.
[23:46:26	]C17:RCT.YELLO-83 has taken 10 damage from Penguin.
[23:46:26	]C24:i4.DEFENDER-7 has taken 10 damage from Penguin.
[23:46:26	]C24:i4.DEFENDER-7 ran 'use' on item 'Disinfected Bandage Roll' (#1655254)
[23:46:26	]C24:i4.DEFENDER-7 has performed the 'Use Disinfected Bandage Roll' action, gaining 22 experience in medicine.
[23:46:26	]C24:i4.DEFENDER-7 was disinfected by C24:i4.DEFENDER-7 for 178 seconds.
[23:46:26	]C24:i4.DEFENDER-7 was bandaged by C24:i4.DEFENDER-7 for 20 HP.
[23:46:27	]C17:RCT.YELLO-81 used command '/ToggleRaise'.
[23:46:27	]C24:i4.DEFENDER-7 ran 'use' on item 'Disinfected Bandage Roll' (#1655254)
[23:46:27	]C24:i4.DEFENDER-7 has performed the 'Use Disinfected Bandage Roll' action, gaining 17 experience in medicine.
[23:46:27	]C24:i4.DEFENDER-7 was disinfected by C24:i4.DEFENDER-7 for 178 seconds.
[23:46:27	]C24:i4.DEFENDER-7 was bandaged by C24:i4.DEFENDER-7 for 20 HP.
[23:46:28	]C17:RCT.YELLO-81 has gained a '6rnd M1014 Rounds' #1655367.
[23:46:28	]C17:RCT.YELLO-81 has lost a '6rnd M1014 Rounds' #1655368.
[23:46:28	]C24:i4.DEFENDER-7 has taken 5 damage from Penguin.
[23:46:28	]C17:RCT.YELLO-83 has taken 10 damage from Penguin.
[23:46:28	]C24:i4.DEFENDER-7 has taken 10 damage from Penguin.
[23:46:28	]gaklalalkalalaung has taken 10 damage from Penguin.
[23:46:28	]C24:i4.DEFENDER-7 was knocked unconscious and is bleeding out.
[23:46:28	]gaklalalkalalaung has taken 10 damage from Penguin.
[23:46:28	]Xov'Ariss'Kahull has used a context menu option with the name: remove
[23:46:29	]S10/OWH.BLADE-65 used command '/ToggleRaise'.
[23:46:29	]gaklalalkalalaung has taken 15 damage from Penguin.
[23:46:29	]gaklalalkalalaung has taken 10 damage from Penguin.
[23:46:30	]C17:RCT.YELLO-81 has taken 10 damage from Penguin.
[23:46:31	]Pavel Artyomov used command '/ToggleRaise'.
[23:46:31	]C17:RCT.YELLO-81 has taken 10 damage from Penguin.
[23:46:32	]Pavel Artyomov has gained a '8rnd 870-magazine' #1652691.
[23:46:32	]Pavel Artyomov has lost a '8rnd 870-magazine' #1653129.
[23:46:33	]Penguin destroyed a '#97309's Identity Card' #1652906.
[23:46:33	]Penguin destroyed a 'Sub-machinegun Bullets' #1654015.
[23:46:33	]Penguin destroyed a '9mm Pistol Bullets' #14398.
[23:46:33	]Penguin destroyed a 'Smiley Pin' #1571314.
[23:46:34	]S10/OWH.BLADE-65 has gained a '20rnd DMR-magazine' #1654742.
[23:46:34	]S10/OWH.BLADE-65 has lost a '20rnd DMR-magazine' #1654728.
[23:46:34	]C17:RCT.YELLO-81 has hit Kraas'Etan dealing 6 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 6 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has hit Kraas'Etan dealing 6 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 6 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has hit Kraas'Etan dealing 6 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 6 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has hit Kraas'Etan dealing 6 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 6 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has hit Kraas'Etan dealing 6 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 6 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has hit Kraas'Etan dealing 6 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 6 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:34	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:34	]Kraas'Etan has taken 9 damage from C17:RCT.YELLO-81.
[23:46:35	]C17:RCT.YELLO-81 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:46:35	]Kraas'Etan was knocked unconscious and is bleeding out.
[23:46:35	]C17:RCT.YELLO-81 has gained a '6rnd M1014 Rounds' #1655368.
[23:46:35	]C17:RCT.YELLO-81 has lost a '6rnd M1014 Rounds' #1655367.
[23:46:37	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 39 damage (CritChance was 1.01).
[23:46:37	]gaklalalkalalaung has taken 39 damage from S10/OWH.BLADE-65.
[23:46:37	]C17:RCT.YELLO-83 ran 'Equip' on item 'SCAR-H' (#1654632)
[23:46:37	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 39 damage (CritChance was 1.01).
[23:46:37	]gaklalalkalalaung was knocked unconscious and is bleeding out.
[23:46:39	]C17:RCT.YELLO-83 used command '/ToggleRaise'.
[23:46:40	]C17:RCT.YELLO-83 ran 'drop' on item 'Rifle Bullets' (#1655378)
[23:46:40	]C17:RCT.YELLO-83 has lost a 'Rifle Bullets' #1655378.
[23:46:41	]C17:RCT.YELLO-83 ran 'drop' on item 'Rifle Bullets' (#1655377)
[23:46:41	]C17:RCT.YELLO-83 has lost a 'Rifle Bullets' #1655377.
[23:46:41	]C17:RCT.YELLO-83 ran 'drop' on item 'Rifle Bullets' (#1655376)
[23:46:41	]C17:RCT.YELLO-83 has lost a 'Rifle Bullets' #1655376.
[23:46:42	]C17:RCT.YELLO-83 ran 'drop' on item 'Rifle Bullets' (#1655380)
[23:46:42	]C17:RCT.YELLO-83 has lost a 'Rifle Bullets' #1655380.
[23:46:42	]S10/OWH.BLADE-65 has gained a '20rnd DMR-magazine' #1654728.
[23:46:42	]S10/OWH.BLADE-65 has lost a '20rnd DMR-magazine' #1654742.
[23:46:46	][OOC] gaklalalkalalaung: does the vortshield block ur own beams
[23:46:46	]C17:RCT.YELLO-81 has critically hit C17:RCT.YELLO-83 in the head dealing 10 damage (CritChance was 0.84).
[23:46:46	]C17:RCT.YELLO-83 has taken 10 damage from C17:RCT.YELLO-81.
[23:46:46	]C17:RCT.YELLO-81 has critically hit C17:RCT.YELLO-83 in the head dealing 10 damage (CritChance was 0.84).
[23:46:46	]C17:RCT.YELLO-83 has taken 10 damage from C17:RCT.YELLO-81.
[23:46:46	]C17:RCT.YELLO-81 has critically hit C17:RCT.YELLO-83 in the head dealing 10 damage (CritChance was 0.84).
[23:46:46	]C17:RCT.YELLO-83 has taken 10 damage from C17:RCT.YELLO-81.
[23:46:46	]C17:RCT.YELLO-81 has critically hit C17:RCT.YELLO-83 in the head dealing 10 damage (CritChance was 0.84).
[23:46:46	]C17:RCT.YELLO-83 has taken 10 damage from C17:RCT.YELLO-81.
[23:46:46	]C17:RCT.YELLO-81 has critically hit C17:RCT.YELLO-83 in the head dealing 10 damage (CritChance was 0.84).
[23:46:46	]C17:RCT.YELLO-83 has gained a '20rnd DMR-magazine' #1654639.
[23:46:46	]C17:RCT.YELLO-83 was knocked unconscious and is bleeding out.
[23:46:46	]Pavel Artyomov has gained a '8rnd 870-magazine' #1653129.
[23:46:46	]Pavel Artyomov has lost a '8rnd 870-magazine' #1652691.
[23:46:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 5 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 5 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 5 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 5 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 5 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 5 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has critically hit S10/OWH.BLADE-65 in the head dealing 10 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 10 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 5 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 5 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 5 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 5 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 5 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 5 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 5 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 5 damage from C17:RCT.YELLO-81.
[23:46:54	]Ekrell (STEAM_0:0:179035858) has disconnected.
[23:46:54	]C17:RCT.YELLO-81 has critically hit S10/OWH.BLADE-65 in the head dealing 10 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 10 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 5 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 5 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has critically hit S10/OWH.BLADE-65 in the head dealing 10 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 10 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 5 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 5 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 5 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 5 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has critically hit S10/OWH.BLADE-65 in the head dealing 10 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 10 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 5 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 5 damage from C17:RCT.YELLO-81.
[23:46:54	]C17:RCT.YELLO-81 has critically hit S10/OWH.BLADE-65 in the head dealing 10 damage (CritChance was 0.25).
[23:46:54	]S10/OWH.BLADE-65 has taken 10 damage from C17:RCT.YELLO-81.
[23:46:55	]C17:RCT.YELLO-83 used command '/CharGetUp'.
[23:46:55	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the left arm dealing 11 damage (CritChance was 0.77).
[23:46:55	]C17:RCT.YELLO-81 has taken 10 damage from S10/OWH.BLADE-65.
[23:46:55	]S10/OWH.BLADE-65 is fully healed.
[23:46:55	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the left arm dealing 11 damage (CritChance was 0.80).
[23:46:55	]C17:RCT.YELLO-81 has taken 10 damage from S10/OWH.BLADE-65.
[23:46:55	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the chest dealing 39 damage (CritChance was 0.83).
[23:46:55	]C17:RCT.YELLO-81 has taken 39 damage from S10/OWH.BLADE-65.
[23:46:55	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the chest dealing 39 damage (CritChance was 0.85).
[23:46:55	]C17:RCT.YELLO-81 has gained a '6rnd M1014 Rounds' #1655367.
[23:46:55	]C17:RCT.YELLO-81 was knocked unconscious and is bleeding out.
[23:46:56	]Pavel Artyomov ran 'Equip' on item 'Smoke Grenade' (#1652860)
[23:47:00	]S10/OWH.BLADE-65 has gained a '20rnd DMR-magazine' #1654742.
[23:47:00	]S10/OWH.BLADE-65 has lost a '20rnd DMR-magazine' #1654726.
[23:47:02	]S10/OWH.BLADE-65 ran 'combine' on item '20rnd DMR-magazine' (#1654740)
[23:47:02	]S10/OWH.BLADE-65 ran 'combine' on item '20rnd DMR-magazine' (#1654741)
[23:47:06	]S10/OWH.BLADE-65 ran 'EquipUn' on item 'SCAR-H' (#1654629)
[23:47:06	]S10/OWH.BLADE-65 has gained a '20rnd DMR-magazine' #1654726.
[23:47:06	]C17:RCT.YELLO-83 used command '/CharGetUp'.
[23:47:09	]Pavel Artyomov used command '/ToggleRaise'.
[23:47:16	]S10/OWH.BLADE-65 ran 'Equip' on item 'M249' (#1654547)
[23:47:17	]S10/OWH.BLADE-65 used command '/ToggleRaise'.
[23:47:18	]S10/OWH.BLADE-65 has lost a '150rnd M249-magazine' #1654554.
[23:47:19	]Pavel Artyomov ran 'Equip' on item 'Smoke Grenade' (#1653826)
[23:47:19	]Pavel Artyomov used command '/ToggleRaise'.
[23:47:20	]gaklalalkalalaung was just killed due to: accepting their death
[23:47:20	]Pavel Artyomov used command '/ToggleRaise'.
[23:47:20	]C17:RCT.YELLO-81 was just killed due to: accepting their death
[23:47:22	]Pavel Artyomov used command '/ToggleRaise'.
[23:47:25	]C17:RCT.YELLO-81 ran 'Equip' on item 'M1014' (#1655366)
[23:47:27	][OOC] S10/OWH.BLADE-65: we need help!
[23:47:29	][IC] Kraas'Etan: Help;  .
[23:47:30	]Pavel Artyomov used command '/ToggleRaise'.
[23:47:31	]C17:RCT.YELLO-81 used command '/ToggleRaise'.
[23:47:32	][IC] gaklalalkalalaung: Ok.
[23:47:32	][IC] Kraas'Etan: Im racist.
[23:47:33	]S10/OWH.BLADE-65 has hit gaklalalkalalaung dealing 6 damage (CritChance was 0.84).
[23:47:33	]gaklalalkalalaung has taken 6 damage from S10/OWH.BLADE-65.
[23:47:33	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:33	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:33	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 0 damage (CritChance was 0.84).
[23:47:33	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:33	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:33	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:33	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:33	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:33	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:33	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:33	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:34	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:34	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:34	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:34	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:34	]S10/OWH.BLADE-65 has hit gaklalalkalalaung dealing 6 damage (CritChance was 0.84).
[23:47:34	]gaklalalkalalaung has taken 6 damage from S10/OWH.BLADE-65.
[23:47:34	]S10/OWH.BLADE-65 has hit gaklalalkalalaung dealing 6 damage (CritChance was 0.84).
[23:47:34	]gaklalalkalalaung has taken 6 damage from S10/OWH.BLADE-65.
[23:47:34	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:34	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:34	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 0 damage (CritChance was 0.84).
[23:47:34	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:34	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:34	][IC] gaklalalkalalaung: We gonna.
[23:47:34	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:34	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:34	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 0 damage (CritChance was 0.84).
[23:47:34	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:34	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:34	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:34	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:34	]S10/OWH.BLADE-65 has hit gaklalalkalalaung dealing 6 damage (CritChance was 0.84).
[23:47:34	]gaklalalkalalaung has taken 6 damage from S10/OWH.BLADE-65.
[23:47:34	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:34	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:35	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:35	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:35	]C17:RCT.YELLO-81 used command '/ToggleRaise'.
[23:47:35	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:35	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:35	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:35	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:35	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:35	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:35	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:35	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:35	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:35	]gaklalalkalalaung has taken 9 damage from S10/OWH.BLADE-65.
[23:47:35	]S10/OWH.BLADE-65 has critically hit gaklalalkalalaung dealing 9 damage (CritChance was 0.84).
[23:47:35	]gaklalalkalalaung was knocked unconscious and is bleeding out.
[23:47:37	]Pavel Artyomov ran 'Repair' on item 'Medium Kevlar Uniform' (#1652537)
[23:47:37	]C17:RCT.YELLO-81 used command '/ToggleRaise'.
[23:47:38	][IC] gaklalalkalalaung: Fucking eow bitch!!
[23:47:39	]Kraas'Etan is no longer unconscious from critical wounds.
[23:47:40	]C17:RCT.YELLO-81 ran 'combine' on item '6rnd M1014 Rounds' (#1655368)
[23:47:40	]S10/OWH.BLADE-65 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:47:40	]Kraas'Etan has taken 9 damage from S10/OWH.BLADE-65.
[23:47:40	]C17:RCT.YELLO-81 has lost a '6rnd M1014 Rounds' #1655368.
[23:47:40	]S10/OWH.BLADE-65 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.81).
[23:47:40	]Kraas'Etan has taken 9 damage from S10/OWH.BLADE-65.
[23:47:41	]S10/OWH.BLADE-65 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.79).
[23:47:41	]Kraas'Etan has taken 9 damage from S10/OWH.BLADE-65.
[23:47:41	]S10/OWH.BLADE-65 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.76).
[23:47:41	]Kraas'Etan has taken 9 damage from S10/OWH.BLADE-65.
[23:47:41	]S10/OWH.BLADE-65 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.74).
[23:47:41	]Kraas'Etan was knocked unconscious and is bleeding out.
[23:47:43	]C17:RCT.YELLO-81 used the 'John Doe' vendor.
[23:47:44	][Y] Kraas'Etan: Wow.
